stop_name,stop_id,stop_code,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
Forest Hills,node-forhl-nplatstairs-lobby,,Forest Hills - Top of Orange Line platform north stairs,,,,,,,,level_washington_st,3,place-forhl,1,Boston,,,
Forest Hills,node-forhl-nplatstairs-platform,,Forest Hills - Bottom of Orange Line platform north stairs,,,,,,,,level_-1_orange_platform,3,place-forhl,1,Boston,,,
Forest Hills,node-forhl-slowbusstairs-busway,,Forest Hills - Bottom of south lower busway stairs,,,,,,,,level_hyde_park_ave,3,place-forhl,1,Boston,,,
Forest Hills,node-forhl-slowbusstairs-lobby,,Forest Hills - Top of south lower busway stairs,,,,,,,,level_washington_st,3,place-forhl,1,Boston,,,
Forest Hills,node-forhl-splatstairs-lobby,,Forest Hills - Top of Orange Line platform south stairs,,,,,,,,level_washington_st,3,place-forhl,1,Boston,,,
Forest Hills,node-forhl-splatstairs-platform,,Forest Hills - Bottom of Orange Line platform south stairs,,,,,,,,level_-1_orange_platform,3,place-forhl,1,Boston,,,
Government Center,place-gover,,,,,42.359705,-71.059215,,"Cambridge St and Court St, Boston, MA",https://www.mbta.com/stops/place-gover,,1,,1,Boston,,,
Government Center,70039,70039,Government Center - Blue Line - Bowdoin,,Bowdoin,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-2_blue_platform,0,place-gover,1,Boston,,,1
Government Center,70040,70040,Government Center - Blue Line - Wonderland,,Wonderland,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-2_blue_platform,0,place-gover,1,Boston,,,1
Government Center,70201,70201,Government Center - Green Line - North Station & North,,North Station & North,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-1_green_platform,0,place-gover,1,Boston,,,0
Government Center,70202,70202,Government Center - Green Line - Copley & West,,Copley & West,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-1_green_platform,0,place-gover,1,Boston,,,0
Government Center,Government Center-Brattle,,Government Center - Green Line - Loop Platform,,Green Line - Loop Platform,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-1_green_platform,0,place-gover,1,Boston,,,0
Government Center - City Hall Plaza,door-gover-main,,Government Center - City Hall Plaza,,,42.359699,-71.05936,,,,level_in_street,2,place-gover,1,Boston,,,
Government Center,node-444-lobby,,Government Center - Top of escalator from Green Line to plaza,,,,,,,,level_in_street,3,place-gover,1,Boston,,,
Government Center,node-444-platform,,Government Center - Bottom of escalator from Green Line to plaza,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-445-lobby,,Government Center - Top of escalator from Green Line to plaza,,,,,,,,level_in_street,3,place-gover,1,Boston,,,
Government Center,node-445-platform,,Government Center - Bottom of escalator from Green Line to plaza,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-446-bl,,Government Center - Bottom of escalator to Green Line,,,,,,,,level_-2_blue_platform,3,place-gover,1,Boston,,,
Government Center,node-446-gl,,Government Center - Top of escalator to Green Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-720-lobby,,Government Center - Top of elevator between plaza and Green Line,,,,,,,,level_in_street,3,place-gover,1,Boston,,,
Government Center,node-720-platform,,Government Center - Bottom of elevator between plaza and Green Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-721-lobby,,Government Center - Top of elevator between plaza and Green Line,,,,,,,,level_in_street,3,place-gover,1,Boston,,,
Government Center,node-721-platform,,Government Center - Bottom of elevator between plaza and Green Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-722-bl,,Government Center - Bottom of elevator between Green Line and Blue Line,,,,,,,,level_-2_blue_platform,3,place-gover,1,Boston,,,
Government Center,node-722-gl,,Government Center - Top of elevator between Green Line and Blue Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-723-bl,,Government Center - Bottom of elevator between Green Line and Blue Line,,,,,,,,level_-2_blue_platform,3,place-gover,1,Boston,,,
Government Center,node-723-gl,,Government Center - Top of elevator between Green Line and Blue Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-gover-ebtransstairs-bl,,Government Center - Bottom of stairs between Green Line and Blue Line,,,,,,,,level_-2_blue_platform,3,place-gover,1,Boston,,,
Government Center,node-gover-ebtransstairs-gl,,Government Center - Top of stairs between Green Line and Blue Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-gover-farepaid,,Government Center - Paid side of fare gates,,,,,,,,level_in_street,3,place-gover,1,Boston,,,
Government Center,node-gover-fareunpaid,,Government Center - Unpaid side of fare gates,,,,,,,,level_in_street,3,place-gover,1,Boston,,,
Government Center,node-gover-nentrancestairs-lobby,,Government Center - Top of stairs between plaza and Green Line,,,,,,,,level_in_street,3,place-gover,1,Boston,,,
Government Center,node-gover-nentrancestairs-platform,,Government Center - Bottom of stairs between plaza and Green Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-gover-sentrancestairs-lobby,,Government Center - Top of stairs between plaza and Green Line,,,,,,,,level_in_street,3,place-gover,1,Boston,,,
Government Center,node-gover-sentrancestairs-platform,,Government Center - Bottom of stairs between plaza and Green Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Government Center,node-gover-wbtransstairs-bl,,Government Center - Bottom of stairs between Green Line and Blue Line,,,,,,,,level_-2_blue_platform,3,place-gover,1,Boston,,,
Government Center,node-gover-wbtransstairs-gl,,Government Center - Top of stairs between Green Line and Blue Line,,,,,,,,level_-1_green_platform,3,place-gover,1,Boston,,,
Griggs Street,place-grigg,,,,,42.348545,-71.134949,,"Commonwealth Ave and Griggs St, Boston, MA",https://www.mbta.com/stops/place-grigg,,1,,2,Boston,,,
Griggs Street,70128,70128,Griggs Street - Green Line - Park Street & North,,Park Street & North,42.348747,-71.1345,RapidTransit,,https://www.mbta.com/stops/place-grigg,level_median,0,place-grigg,2,Boston,,,0
Griggs Street,70129,70129,Griggs Street - Green Line - (B) Boston College,,Boston College,42.348919,-71.134305,RapidTransit,,https://www.mbta.com/stops/place-grigg,level_median,0,place-grigg,2,Boston,,,0
Green Street,place-grnst,,,,,42.310525,-71.107414,,"150 Green St, Jamaica Plain, MA",https://www.mbta.com/stops/place-grnst,,1,,1,Boston,,,
Green Street,70002,70002,Green Street - Orange Line - Forest Hills,,Forest Hills,42.310525,-71.107414,RapidTransit,,https://www.mbta.com/stops/place-grnst,level_-1_platform,0,place-grnst,1,Boston,,,1
Green Street,70003,70003,Green Street - Orange Line - Oak Grove,,Oak Grove,42.310525,-71.107414,RapidTransit,,https://www.mbta.com/stops/place-grnst,level_-1_platform,0,place-grnst,1,Boston,,,1
"Green Street - Woolsey Sq, Green St, Amory St",door-grnst-main,,"Green Street - Woolsey Sq, Green St, Amory St",,,42.310556,-71.107519,,,,level_in_street,2,place-grnst,1,Boston,,,
Green Street,node-grnst-131-lobby,,Green Street - Top of Escalator 131,,,,,,,,level_in_street,3,place-grnst,1,Boston,,,
Green Street,node-grnst-131-platform,,Green Street - Bottom of Escalator 131,,,,,,,,level_-1_platform,3,place-grnst,1,Boston,,,
Green Street,node-grnst-844-lobby,,Green Street - Top of Elevator 844,,,,,,,,level_in_street,3,place-grnst,1,Boston,,,
Green Street,node-grnst-844-platform,,Green Street - Bottom of Elevator 844,,,,,,,,level_-1_platform,3,place-grnst,1,Boston,,,
Green Street,node-grnst-farepaid,,Green Street - Paid side of fare gates,,,,,,,,level_in_street,3,place-grnst,1,Boston,,,
Green Street,node-grnst-fareunpaid,,Green Street - Unpaid side of fare gates,,,,,,,,level_in_street,3,place-grnst,1,Boston,,,
Green Street,node-grnst-stairs-lobby,,Green Street - Top of stairs,,,,,,,,level_in_street,3,place-grnst,1,Boston,,,
Green Street,node-grnst-stairs-platform,,Green Street - Bottom of stairs,,,,,,,,level_-1_platform,3,place-grnst,1,Boston,,,
Haymarket,place-haecl,,,,,42.363021,-71.05829,,"136 Blackstone St, Boston, MA 02109",https://www.mbta.com/stops/place-haecl,,1,,1,Boston,,,
Haymarket,70024,70024,Haymarket - Orange Line - Forest Hills,3,Forest Hills,42.363021,-71.05829,RapidTransit,,https://www.mbta.com/stops/place-haecl,level_-1_orange_platform,0,place-haecl,1,Boston,,,1
Haymarket,70025,70025,Haymarket - Orange Line - Oak Grove,4,Oak Grove,42.363021,-71.05829,RapidTransit,,https://www.mbta.com/stops/place-haecl,level_-1_orange_platform,0,place-haecl,1,Boston,,,1
Haymarket,70203,70203,Haymarket - Green Line - North Station & North,2,North Station & North,42.363021,-71.05829,RapidTransit,,https://www.mbta.com/stops/place-haecl,level_-1_green_platform,0,place-haecl,1,Boston,,,0
Haymarket,70204,70204,Haymarket - Green Line - Copley & West,1,Copley & West,42.363021,-71.05829,RapidTransit,,https://www.mbta.com/stops/place-haecl,level_-1_green_platform,0,place-haecl,1,Boston,,,0
Haymarket,8310,8310,Haymarket - Busway,,Busway,42.363097,-71.058166,ExpressBus-Downtown,,https://www.mbta.com/stops/place-haecl,level_ground,0,place-haecl,1,Boston,Haymarket Place,,3
"Haymarket - RMV, Sudbury St, New Chardon St",door-haecl-busway,,"Haymarket - RMV, Sudbury St, New Chardon St",,,42.3629,-71.058138,,,,level_in_street,2,place-haecl,1,Boston,,,
"Haymarket - RMV, City Hall, Faneuil Hall Marketplace",door-haecl-congress,,"Haymarket - RMV, City Hall, Faneuil Hall Marketplace",,,42.361977,-71.057805,,,,level_in_street,2,place-haecl,1,Boston,,,
Haymarket,node-313-lobby,,Haymarket - Bottom of escalator from lobby to busway,,,,,,,,level_-1_green_platform,3,place-haecl,1,Boston,,,
Haymarket,node-903-lobby,,Haymarket - Top of elevator between Oak Grove platform and Congress Street lobby,,,,,,,,level_ground,3,place-haecl,1,Boston,,,
Haymarket,node-903-passage,,Haymarket - Mezzanine-level of elevator between Oak Grove platform and Congress Street lobby,,,,,,,,level_-0.5_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-903-platform,,Haymarket - Bottom of elevator between Oak Grove platform and Congress Street lobby,,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-904-lobby,,Haymarket - Top of elevator between Forest Hills platform and Congress Street lobby,,,,,,,,level_ground,3,place-haecl,1,Boston,,,
Haymarket,node-904-platform,,Haymarket - Bottom of elevator between Forest Hills platform and Congress Street lobby,,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-905-passage,,"Haymarket - Bottom of elevator between Forest Hills platform and Green Line, busway passageway",,,,,,,,level_-2_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-905-platform,,"Haymarket - Top of elevator between Forest Hills platform and Green Line, busway passageway",,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-906-green,,"Haymarket - Top of elevator between Green Line, busway and Orange Line passageway",,,,,,,,level_-1_green_platform,3,place-haecl,1,Boston,,,
Haymarket,node-906-passage,,"Haymarket - Bottom of elevator between Green Line, busway and Orange Line passageway",,,,,,,,level_-2_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-907-passage,,"Haymarket - Bottom of elevator between Oak Grove platform and Green Line, busway passageway",,,,,,,,level_-2_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-907-platform,,"Haymarket - Top of elevator between Oak Grove platform and Green Line, busway passageway",,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-908-lobby,,Haymarket - Bottom of elevator between lobby and busway,,,,,,,,level_-1_green_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-busfarepaid,,Haymarket - Paid side of busway fare gates,,,,,,,,level_-1_green_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-busfareunpaid,,Haymarket - Unpaid side of busway fare gates,,,,,,,,level_-1_green_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-busolstair-green,,Haymarket - Top of stairs between busway lobby and Orange Line passageway,,,,,,,,level_-1_green_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-busolstair-passage,,Haymarket - Bottom of stairs between busway lobby and Orange Line passageway,,,,,,,,level_-2_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-busstair-lobby,,Haymarket - Bottom of stairs between lobby and busway,,,,,,,,level_-1_green_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congfarepaid,,Haymarket - Paid side of Congress Street fare gates,,,,,,,,level_ground,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congfareunpaid,,Haymarket - Unpaid side of Congress Street fare gates,,,,,,,,level_ground,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congfhplatn-passage,,Haymarket - Top of stairs between mezzanine and Forest Hills platform,,,,,,,,level_-0.5_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congfhplatn-platform,,Haymarket - Bottom of stairs between mezzanine and Forest Hills platform,,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congfhplats-passage,,Haymarket - Top of stairs between mezzanine and Forest Hills platform,,,,,,,,level_-0.5_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congfhplats-platform,,Haymarket - Bottom of stairs between mezzanine and Forest Hills platform,,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congfhstair-lobby,,Haymarket - Top of stairs between lobby and Forest Hills mezzanine,,,,,,,,level_ground,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congfhstair-passage,,Haymarket - Bottom of stairs between lobby and Forest Hills mezzanine,,,,,,,,level_-0.5_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congogplatn-passage,,Haymarket - Top of stairs between mezzanine and Oak Grove platform,,,,,,,,level_-0.5_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congogplatn-platform,,Haymarket - Bottom of stairs between mezzanine and Oak Grove platform,,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congogplats-passage,,Haymarket - Top of stairs between mezzanine and Oak Grove platform,,,,,,,,level_-0.5_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congogplats-platform,,Haymarket - Bottom of stairs between mezzanine and Oak Grove platform,,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congogstairn-lobby,,Haymarket - Top of stairs between lobby and Oak Grove mezzanine,,,,,,,,level_ground,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congogstairn-passage,,Haymarket - Bottom of stairs between lobby and Oak Grove mezzanine,,,,,,,,level_-0.5_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congogstairs-lobby,,Haymarket - Top of stairs between lobby and Oak Grove mezzanine,,,,,,,,level_ground,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-congogstairs-passage,,Haymarket - Bottom of stairs between lobby and Oak Grove mezzanine,,,,,,,,level_-0.5_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-glstair-green,,Haymarket - Top of stairs between Green Line and Orange Line passageway,,,,,,,,level_-1_green_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-glstair-passage,,Haymarket - Bottom of stairs between Green Line and Orange Line passageway,,,,,,,,level_-2_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-passfhstair-passage,,"Haymarket - Bottom of stairs between Forest Hills platform and Green Line, busway passageway",,,,,,,,level_-2_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-passfhstair-platform,,"Haymarket - Top of stairs between Forest Hills platform and Green Line, busway passageway",,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-passogstair-passage,,"Haymarket - Bottom of stairs between Oak Grove platform and Green Line, busway passageway",,,,,,,,level_-2_passageway,3,place-haecl,1,Boston,,,
Haymarket,node-haecl-passogstair-platform,,"Haymarket - Top of stairs between Oak Grove platform and Green Line, busway passageway",,,,,,,,level_-1_orange_platform,3,place-haecl,1,Boston,,,
Harvard,place-harsq,,,,,42.373362,-71.118956,,"1400 Massachusetts Ave, Cambridge, MA",https://www.mbta.com/stops/place-harsq,,1,,1,Cambridge,,,
Harvard,2076,2076,Harvard - Lower Busway,,Lower Busway,42.373362,-71.118956,LocalBus,,https://www.mbta.com/stops/place-harsq,level_-2_low_busway,0,place-harsq,0,Cambridge,Harvard Busway,,3
Harvard,20761,20761,Harvard - Upper Busway,,Upper Busway,42.373362,-71.118956,LocalBus,,https://www.mbta.com/stops/place-harsq,level_-1_up_busway,0,place-harsq,0,Cambridge,Harvard Busway,,3
Harvard,20762,20762,Harvard - Busway,,Busway,42.373362,-71.118956,,,https://www.mbta.com/stops/place-harsq,level_-1_up_busway,0,place-harsq,0,Cambridge,Harvard Busway,,
Harvard,70067,70067,Harvard - Red Line - Ashmont/Braintree,,Ashmont/Braintree,42.373362,-71.118956,RapidTransit,,https://www.mbta.com/stops/place-harsq,level_-2_southbound_platform,0,place-harsq,1,Cambridge,,,1
Harvard,70068,70068,Harvard - Red Line - Alewife,,Alewife,42.373362,-71.118956,RapidTransit,,https://www.mbta.com/stops/place-harsq,level_-1_alewife_platform,0,place-harsq,1,Cambridge,,,1
Harvard - Brattle Square,door-harsq-brattle,,Harvard - Brattle Square,,,42.37331,-71.120545,,,,level_in_street,2,place-harsq,1,Cambridge,,,
"Harvard - Church St, Harvard Square",door-harsq-church,,"Harvard - Church St, Harvard Square",,,42.374317,-71.118956,,,,level_in_street,2,place-harsq,2,Cambridge,,,
Harvard - Harvard Square,door-harsq-square,,Harvard - Harvard Square,,,42.373371,-71.119004,,,,level_in_street,2,place-harsq,2,Cambridge,,,
"Harvard - Church St, Harvard Yard",door-harsq-yard,,"Harvard - Church St, Harvard Yard",,,42.374384,-71.118669,,,,level_in_street,2,place-harsq,2,Cambridge,,,
Harvard,node-512-landing,,Harvard - Bottom of escalator from mezzanine to Harvard Square,,,,,,,,level_-1_landing,3,place-harsq,1,Cambridge,,,
Harvard,node-513-landing,,Harvard - Bottom of escalator from Harvard Square to mezzanine,,,,,,,,level_-1_landing,3,place-harsq,1,Cambridge,,,
Harvard,node-514-landing,,Harvard - Top of escalator from lobby to Harvard Square mezzanine,,,,,,,,level_-1_landing,3,place-harsq,1,Cambridge,,,
Harvard,node-514-lobby,,Harvard - Bottom of escalator from lobby to Harvard Square mezzanine,,,,,,,,level_-1.5_lobby,3,place-harsq,1,Cambridge,,,
Harvard,node-515-landing,,Harvard - Top of escalator from Harvard Square mezzanine to lobby,,,,,,,,level_-1_landing,3,place-harsq,1,Cambridge,,,
Harvard,node-515-lobby,,Harvard - Bottom of escalator from Harvard Square mezzanine to lobby,,,,,,,,level_-1.5_lobby,3,place-harsq,1,Cambridge,,,
Harvard,node-516-lobby,,Harvard - Top of escalator from Alewife platform to Church Street lobby,,,,,,,,level_-0.5_lobby,3,place-harsq,1,Cambridge,,,
Harvard,node-516-platform,,Harvard - Bottom of escalator from Alewife platform to Church Street lobby,,,,,,,,level_-1_alewife_platform,3,place-harsq,1,Cambridge,,,
Harvard,node-821-lobby,,Harvard - Bottom of elevator between Harvard Square and lobby,,,,,,,,level_-1.5_lobby,3,place-harsq,1,Cambridge,,,
Harvard,node-973-upper,,Harvard - Bottom of elevator between Brattle Square and Upper Busway,,,,,,,,level_-1_up_busway,3,place-harsq,1,Cambridge,,,
Harvard,node-harsq-bratstair-upper,,Harvard - Bottom of stairs between Brattle Square and Upper Busway,,,,,,,,level_-1_up_busway,3,place-harsq,1,Cambridge,,,
Harvard,node-harsq-churstair-lobby,,Harvard - Bottom of stairs for Church Street,,,,,,,,level_-0.5_lobby,3,place-harsq,1,Cambridge,,,
Harvard,node-harsq-harfarepaid,,Harvard - Paid side of Church Street fare gates,,,,,,,,level_-0.5_lobby,3,place-harsq,1,Cambridge,,,
Harvard,node-harsq-harfareunpaid,,Harvard - Unpaid side of Church Street fare gates,,,,,,,,level_-0.5_lobby,3,place-harsq,1,Cambridge,,,
Harvard,node-harsq-harstair-lobby,,Harvard - Top of stairs between Alewife platform and Church Street lobby,,,,,,,,level_-0.5_lobby,3,place-harsq,1,Cambridge,,,
